params_key,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_module__num_units_2,param_module__num_units_1,param_batch_size,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,agent,best_epochs,test_mean_poisson_deviance,test_weighted_mean_poisson_deviance,test_pde,test_weighted_pde,test_r^2,test_gini,test_min_pred,test_max_pred,test_mean_pred,test_var_pred
10_80_100,3.8858249187469482,0.0,0.029585838317871094,0.0,10,80,100,"{'module__num_units_2': 10, 'module__num_units_1': 80, 'batch_size': 100}",0.009758680854622392,0.009758680854622392,0.0,101,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
25_10_10000,16.61423087120056,0.0,0.021793842315673828,0.0,25,10,10000,"{'module__num_units_2': 25, 'module__num_units_1': 10, 'batch_size': 10000}",0.009632907641895616,0.009632907641895616,0.0,102,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
15_5_1000,6.712102890014648,0.0,0.02192997932434082,0.0,15,5,1000,"{'module__num_units_2': 15, 'module__num_units_1': 5, 'batch_size': 1000}",0.00961684021396969,0.00961684021396969,0.0,103,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
20_60_10000,12.074947118759155,0.0,0.024272680282592773,0.0,20,60,10000,"{'module__num_units_2': 20, 'module__num_units_1': 60, 'batch_size': 10000}",0.009554498193332095,0.009554498193332095,0.0,104,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
5_30_1000,5.6611621379852295,0.0,0.023196697235107422,0.0,5,30,1000,"{'module__num_units_2': 5, 'module__num_units_1': 30, 'batch_size': 1000}",0.00953068769329557,0.00953068769329557,0.0,105,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
25_25_1000,3.038085699081421,0.0,0.07294726371765137,0.0,25,25,1000,"{'module__num_units_2': 25, 'module__num_units_1': 25, 'batch_size': 1000}",0.009397778771094378,0.009397778771094378,0.0,106,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
80_40_100,7.868876218795776,0.0,0.028166770935058594,0.0,80,40,100,"{'module__num_units_2': 80, 'module__num_units_1': 40, 'batch_size': 100}",0.009386733491467902,0.009386733491467902,0.0,107,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
80_2_1000,6.087205171585083,0.0,0.023064136505126953,0.0,80,2,1000,"{'module__num_units_2': 80, 'module__num_units_1': 2, 'batch_size': 1000}",0.00925215682190228,0.00925215682190228,0.0,108,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
80_20_10000,17.32864499092102,0.0,0.022726058959960938,0.0,80,20,10000,"{'module__num_units_2': 80, 'module__num_units_1': 20, 'batch_size': 10000}",0.008957387634972114,0.008957387634972114,0.0,109,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
25_80_100,5.101235866546631,0.0,0.031164169311523438,0.0,25,80,100,"{'module__num_units_2': 25, 'module__num_units_1': 80, 'batch_size': 100}",0.008767047480776835,0.008767047480776835,0.0,110,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
5_30_10000,17.106497049331665,0.0,0.021921157836914062,0.0,5,30,10000,"{'module__num_units_2': 5, 'module__num_units_1': 30, 'batch_size': 10000}",0.008635701159839804,0.008635701159839804,0.0,111,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
15_30_10000,12.509538888931274,0.0,0.022181034088134766,0.0,15,30,10000,"{'module__num_units_2': 15, 'module__num_units_1': 30, 'batch_size': 10000}",0.008569949624582351,0.008569949624582351,0.0,112,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
30_15_100,6.079753875732422,0.0,0.026211261749267578,0.0,30,15,100,"{'module__num_units_2': 30, 'module__num_units_1': 15, 'batch_size': 100}",0.008568316755918515,0.008568316755918515,0.0,113,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
25_15_10000,11.138942956924438,0.0,0.02254199981689453,0.0,25,15,10000,"{'module__num_units_2': 25, 'module__num_units_1': 15, 'batch_size': 10000}",0.008326667730864212,0.008326667730864212,0.0,114,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
10_15_100,4.777750015258789,0.0,0.025997638702392578,0.0,10,15,100,"{'module__num_units_2': 10, 'module__num_units_1': 15, 'batch_size': 100}",0.008157520288192388,0.008157520288192388,0.0,115,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
10_10_10000,15.42981505393982,0.0,0.02255415916442871,0.0,10,10,10000,"{'module__num_units_2': 10, 'module__num_units_1': 10, 'batch_size': 10000}",0.008151233109128686,0.008151233109128686,0.0,116,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
2_20_100,4.188711881637573,0.0,0.02576732635498047,0.0,2,20,100,"{'module__num_units_2': 2, 'module__num_units_1': 20, 'batch_size': 100}",0.008107702767483849,0.008107702767483849,0.0,117,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
10_60_10000,11.653533935546875,0.0,0.022624969482421875,0.0,10,60,10000,"{'module__num_units_2': 10, 'module__num_units_1': 60, 'batch_size': 10000}",0.007750625904448749,0.007750625904448749,0.0,118,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
80_2_100,4.058912038803101,0.0,0.025471925735473633,0.0,80,2,100,"{'module__num_units_2': 80, 'module__num_units_1': 2, 'batch_size': 100}",0.007724915134916133,0.007724915134916133,0.0,119,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
80_25_10000,14.205600023269653,0.0,0.023527145385742188,0.0,80,25,10000,"{'module__num_units_2': 80, 'module__num_units_1': 25, 'batch_size': 10000}",0.007715906288616514,0.007715906288616514,0.0,120,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
5_40_10000,12.762413263320923,0.0,0.022216796875,0.0,5,40,10000,"{'module__num_units_2': 5, 'module__num_units_1': 40, 'batch_size': 10000}",0.00771338726998716,0.00771338726998716,0.0,121,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
20_80_1000,4.871322154998779,0.0,0.024159908294677734,0.0,20,80,1000,"{'module__num_units_2': 20, 'module__num_units_1': 80, 'batch_size': 1000}",0.00769152867029832,0.00769152867029832,0.0,122,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
60_60_10000,9.402268886566162,0.0,0.07177114486694336,0.0,60,60,10000,"{'module__num_units_2': 60, 'module__num_units_1': 60, 'batch_size': 10000}",0.0076101383546294255,0.0076101383546294255,0.0,123,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
30_30_100,9.469887018203735,0.0,0.02672600746154785,0.0,30,30,100,"{'module__num_units_2': 30, 'module__num_units_1': 30, 'batch_size': 100}",0.0074509047842465925,0.0074509047842465925,0.0,124,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
15_80_10000,6.901887893676758,0.0,0.022935152053833008,0.0,15,80,10000,"{'module__num_units_2': 15, 'module__num_units_1': 80, 'batch_size': 10000}",0.007312946579395296,0.007312946579395296,0.0,125,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
25_30_10000,9.86154818534851,0.0,0.022115707397460938,0.0,25,30,10000,"{'module__num_units_2': 25, 'module__num_units_1': 30, 'batch_size': 10000}",0.0069110909450436075,0.0069110909450436075,0.0,126,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
25_20_10000,12.471313238143921,0.0,0.07458686828613281,0.0,25,20,10000,"{'module__num_units_2': 25, 'module__num_units_1': 20, 'batch_size': 10000}",0.0068241329307706655,0.0068241329307706655,0.0,127,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
40_10_100,7.0811779499053955,0.0,0.024545907974243164,0.0,40,10,100,"{'module__num_units_2': 40, 'module__num_units_1': 10, 'batch_size': 100}",0.006556221591845213,0.006556221591845213,0.0,128,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
5_80_100,7.7433390617370605,0.0,0.029242753982543945,0.0,5,80,100,"{'module__num_units_2': 5, 'module__num_units_1': 80, 'batch_size': 100}",0.006523134925238483,0.006523134925238483,0.0,129,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
60_25_10000,9.977199792861938,0.0,0.022098302841186523,0.0,60,25,10000,"{'module__num_units_2': 60, 'module__num_units_1': 25, 'batch_size': 10000}",0.006316170583610559,0.006316170583610559,0.0,130,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
60_20_10000,8.535999059677124,0.0,0.023161888122558594,0.0,60,20,10000,"{'module__num_units_2': 60, 'module__num_units_1': 20, 'batch_size': 10000}",0.006237078173754851,0.006237078173754851,0.0,131,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
10_10_1000,6.683032751083374,0.0,0.022066354751586914,0.0,10,10,1000,"{'module__num_units_2': 10, 'module__num_units_1': 10, 'batch_size': 1000}",0.0056826164673661195,0.0056826164673661195,0.0,132,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
5_5_1000,3.4987218379974365,0.0,0.02314305305480957,0.0,5,5,1000,"{'module__num_units_2': 5, 'module__num_units_1': 5, 'batch_size': 1000}",0.005194833419892908,0.005194833419892908,0.0,133,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
40_40_100,5.220824956893921,0.0,0.027209997177124023,0.0,40,40,100,"{'module__num_units_2': 40, 'module__num_units_1': 40, 'batch_size': 100}",0.004992632037526645,0.004992632037526645,0.0,134,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
40_25_10000,14.616508960723877,0.0,0.022861003875732422,0.0,40,25,10000,"{'module__num_units_2': 40, 'module__num_units_1': 25, 'batch_size': 10000}",0.004872177499754771,0.004872177499754771,0.0,135,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
40_2_100,6.385993242263794,0.0,0.023957014083862305,0.0,40,2,100,"{'module__num_units_2': 40, 'module__num_units_1': 2, 'batch_size': 100}",0.00418910802028849,0.00418910802028849,0.0,136,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
30_80_100,9.817307949066162,0.0,0.027970075607299805,0.0,30,80,100,"{'module__num_units_2': 30, 'module__num_units_1': 80, 'batch_size': 100}",0.004065090660651971,0.004065090660651971,0.0,137,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
2_5_100,6.2687318325042725,0.0,0.02152705192565918,0.0,2,5,100,"{'module__num_units_2': 2, 'module__num_units_1': 5, 'batch_size': 100}",0.0033025064180850494,0.0033025064180850494,0.0,138,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
20_15_100,6.154311895370483,0.0,0.02635812759399414,0.0,20,15,100,"{'module__num_units_2': 20, 'module__num_units_1': 15, 'batch_size': 100}",0.0031044122429059184,0.0031044122429059184,0.0,139,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
80_60_10000,8.378752946853638,0.0,0.022602081298828125,0.0,80,60,10000,"{'module__num_units_2': 80, 'module__num_units_1': 60, 'batch_size': 10000}",0.0029993625801335577,0.0029993625801335577,0.0,140,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
60_80_100,4.194525241851807,0.0,0.030803918838500977,0.0,60,80,100,"{'module__num_units_2': 60, 'module__num_units_1': 80, 'batch_size': 100}",0.002568637943030083,0.002568637943030083,0.0,141,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
2_80_100,5.553707122802734,0.0,0.026592016220092773,0.0,2,80,100,"{'module__num_units_2': 2, 'module__num_units_1': 80, 'batch_size': 100}",0.002440898867304364,0.002440898867304364,0.0,142,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
10_30_1000,3.6859986782073975,0.0,0.023279190063476562,0.0,10,30,1000,"{'module__num_units_2': 10, 'module__num_units_1': 30, 'batch_size': 1000}",0.0022733520271720487,0.0022733520271720487,0.0,143,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
40_80_10000,6.948832988739014,0.0,0.02232813835144043,0.0,40,80,10000,"{'module__num_units_2': 40, 'module__num_units_1': 80, 'batch_size': 10000}",0.002102378158664653,0.002102378158664653,0.0,144,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
30_15_10000,13.144107580184937,0.0,0.06948304176330566,0.0,30,15,10000,"{'module__num_units_2': 30, 'module__num_units_1': 15, 'batch_size': 10000}",0.0020966989493630406,0.0020966989493630406,0.0,145,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
30_40_1000,2.5570356845855713,0.0,0.023852109909057617,0.0,30,40,1000,"{'module__num_units_2': 30, 'module__num_units_1': 40, 'batch_size': 1000}",0.0020021360677797695,0.0020021360677797695,0.0,146,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
15_2_1000,4.983666896820068,0.0,0.02100396156311035,0.0,15,2,1000,"{'module__num_units_2': 15, 'module__num_units_1': 2, 'batch_size': 1000}",0.0015727414204355084,0.0015727414204355084,0.0,147,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
20_60_1000,4.832683086395264,0.0,0.024045944213867188,0.0,20,60,1000,"{'module__num_units_2': 20, 'module__num_units_1': 60, 'batch_size': 1000}",0.0015522132181509107,0.0015522132181509107,0.0,148,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
30_60_100,8.41308879852295,0.0,0.027155160903930664,0.0,30,60,100,"{'module__num_units_2': 30, 'module__num_units_1': 60, 'batch_size': 100}",0.0011803725081867,0.0011803725081867,0.0,149,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
40_30_100,7.407327175140381,0.0,0.028030872344970703,0.0,40,30,100,"{'module__num_units_2': 40, 'module__num_units_1': 30, 'batch_size': 100}",0.0010514555361570421,0.0010514555361570421,0.0,150,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
80_15_100,4.390958786010742,0.0,0.026782989501953125,0.0,80,15,100,"{'module__num_units_2': 80, 'module__num_units_1': 15, 'batch_size': 100}",0.0009234049391825261,0.0009234049391825261,0.0,151,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
80_40_10000,19.489585876464844,0.0,0.023761987686157227,0.0,80,40,10000,"{'module__num_units_2': 80, 'module__num_units_1': 40, 'batch_size': 10000}",0.0008644268264255128,0.0008644268264255128,0.0,152,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
10_5_100,5.863454103469849,0.0,0.021716833114624023,0.0,10,5,100,"{'module__num_units_2': 10, 'module__num_units_1': 5, 'batch_size': 100}",0.0007553083956408635,0.0007553083956408635,0.0,153,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
15_5_10000,24.76544499397278,0.0,0.021664857864379883,0.0,15,5,10000,"{'module__num_units_2': 15, 'module__num_units_1': 5, 'batch_size': 10000}",0.000702001137900754,0.000702001137900754,0.0,154,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
20_80_100,8.933118104934692,0.0,0.029810190200805664,0.0,20,80,100,"{'module__num_units_2': 20, 'module__num_units_1': 80, 'batch_size': 100}",0.0006150052080671209,0.0006150052080671209,0.0,155,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
60_5_100,6.8209388256073,0.0,0.025135278701782227,0.0,60,5,100,"{'module__num_units_2': 60, 'module__num_units_1': 5, 'batch_size': 100}",0.0003503967597290325,0.0003503967597290325,0.0,156,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
20_2_10000,18.36195206642151,0.0,0.02236485481262207,0.0,20,2,10000,"{'module__num_units_2': 20, 'module__num_units_1': 2, 'batch_size': 10000}",0.000283495442275683,0.000283495442275683,0.0,157,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
2_10_100,8.275222063064575,0.0,0.025178194046020508,0.0,2,10,100,"{'module__num_units_2': 2, 'module__num_units_1': 10, 'batch_size': 100}",0.0002832358290479897,0.0002832358290479897,0.0,158,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
40_10_10000,13.845463991165161,0.0,0.021785259246826172,0.0,40,10,10000,"{'module__num_units_2': 40, 'module__num_units_1': 10, 'batch_size': 10000}",-0.000368782288502123,-0.000368782288502123,0.0,159,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
2_15_10000,10.968268871307373,0.0,0.02173304557800293,0.0,2,15,10000,"{'module__num_units_2': 2, 'module__num_units_1': 15, 'batch_size': 10000}",-0.00046306593326139733,-0.00046306593326139733,0.0,160,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
2_25_10000,9.138925075531006,0.0,0.022447824478149414,0.0,2,25,10000,"{'module__num_units_2': 2, 'module__num_units_1': 25, 'batch_size': 10000}",-0.0008375421489348334,-0.0008375421489348334,0.0,161,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
5_60_100000,28.340464115142822,0.0,0.022397994995117188,0.0,5,60,100000,"{'module__num_units_2': 5, 'module__num_units_1': 60, 'batch_size': 100000}",-0.0008569253167984847,-0.0008569253167984847,0.0,162,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
2_40_100000,31.62596297264099,0.0,0.021981000900268555,0.0,2,40,100000,"{'module__num_units_2': 2, 'module__num_units_1': 40, 'batch_size': 100000}",-0.0010165546631026867,-0.0010165546631026867,0.0,163,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
2_40_10000,8.38109016418457,0.0,0.022980928421020508,0.0,2,40,10000,"{'module__num_units_2': 2, 'module__num_units_1': 40, 'batch_size': 10000}",-0.0010568575400939917,-0.0010568575400939917,0.0,164,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
2_60_100,3.964017868041992,0.0,0.025794267654418945,0.0,2,60,100,"{'module__num_units_2': 2, 'module__num_units_1': 60, 'batch_size': 100}",-0.0012487295965315504,-0.0012487295965315504,0.0,165,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
40_15_10000,13.819576025009155,0.0,0.022778034210205078,0.0,40,15,10000,"{'module__num_units_2': 40, 'module__num_units_1': 15, 'batch_size': 10000}",-0.0013436289591661765,-0.0013436289591661765,0.0,166,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
2_10_10000,10.242967128753662,0.0,0.021825075149536133,0.0,2,10,10000,"{'module__num_units_2': 2, 'module__num_units_1': 10, 'batch_size': 10000}",-0.0014019241977234476,-0.0014019241977234476,0.0,167,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
2_10_1000,2.543426036834717,0.0,0.022481918334960938,0.0,2,10,1000,"{'module__num_units_2': 2, 'module__num_units_1': 10, 'batch_size': 1000}",-0.0014225327603876181,-0.0014225327603876181,0.0,168,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
15_25_10000,14.450971126556396,0.0,0.022246837615966797,0.0,15,25,10000,"{'module__num_units_2': 15, 'module__num_units_1': 25, 'batch_size': 10000}",-0.001488823477181267,-0.001488823477181267,0.0,169,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
2_30_1000,2.9921069145202637,0.0,0.025213956832885742,0.0,2,30,1000,"{'module__num_units_2': 2, 'module__num_units_1': 30, 'batch_size': 1000}",-0.0016104117483988212,-0.0016104117483988212,0.0,170,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
30_2_1000,4.01880669593811,0.0,0.02173328399658203,0.0,30,2,1000,"{'module__num_units_2': 30, 'module__num_units_1': 2, 'batch_size': 1000}",-0.0017697048746800892,-0.0017697048746800892,0.0,171,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
2_20_10000,5.3288609981536865,0.0,0.021975040435791016,0.0,2,20,10000,"{'module__num_units_2': 2, 'module__num_units_1': 20, 'batch_size': 10000}",-0.001788002081762663,-0.001788002081762663,0.0,172,7,21,0.3072803973207552,0.3541008883123298,0.03795047619409553,0.025834160657875582,0.013262708915528498,0.21030566716255572,0.014677041210234165,2.220595121383667,0.04816436,0.0008604837
